RepRapFirmware height map file v2 generated at 2022-11-18 00:31, min error -0.700, max error -0.105, mean -0.301, deviation 0.137
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,-170.00,169.00,-170.00,170.00,-1.00,56.49,56.66,7,7
  -0.700,  -0.545,  -0.453,  -0.409,  -0.442,  -0.455,  -0.624
  -0.309,  -0.245,  -0.243,  -0.212,  -0.193,  -0.257,  -0.416
  -0.184,  -0.155,  -0.236,  -0.229,  -0.197,  -0.150,  -0.296
  -0.195,  -0.162,  -0.226,  -0.230,  -0.211,  -0.121,  -0.276
  -0.249,  -0.207,  -0.213,  -0.194,  -0.184,  -0.105,  -0.256
  -0.346,  -0.307,  -0.255,  -0.217,  -0.210,  -0.212,  -0.411
  -0.558,  -0.461,  -0.381,  -0.320,  -0.333,  -0.406,  -0.577
