RepRapFirmware height map file v2 generated at 2022-11-18 00:31, min error -0.240, max error 0.057, mean -0.101, deviation 0.075
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,-170.00,169.00,-170.00,170.00,-1.00,56.49,56.66,7,7
  -0.195,  -0.216,  -0.232,  -0.214,  -0.114,  -0.093,  -0.107
  0.035,  -0.053,  -0.137,  -0.135,  -0.060,  0.024,  -0.029
  0.057,  -0.031,  -0.148,  -0.195,  -0.130,  -0.019,  -0.061
  -0.014,  -0.085,  -0.210,  -0.240,  -0.153,  -0.003,  -0.045
  -0.030,  -0.100,  -0.140,  -0.190,  -0.119,  0.018,  -0.028
  -0.042,  -0.120,  -0.147,  -0.142,  -0.069,  0.002,  -0.094
  -0.140,  -0.164,  -0.192,  -0.151,  -0.108,  -0.101,  -0.107
