RepRapFirmware height map file v2, min error 0.236, max error 1.112, mean 0.674, deviation 0.216
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,-170.00,169.00,-170.00,170.00,-1.00,56.49,56.66,7,7
  0.471,  0.540,  0.485,  0.543,  0.407,  0.499,  0.485
  0.496,  0.728,  0.812,  0.789,  0.673,  0.605,  0.422
  0.587,  0.895,  1.069,  1.045,  0.984,  0.779,  0.498
  0.534,  0.861,  0.945,  1.112,  0.990,  0.780,  0.476
  0.566,  0.861,  0.957,  0.992,  0.862,  0.666,  0.236
  0.562,  0.739,  0.876,  0.909,  0.832,  0.701,  0.494
  0.415,  0.475,  0.544,  0.476,  0.446,  0.381,  0.530
