RepRapFirmware height map file v2, min error 0.390, max error 1.405, mean 0.922, deviation 0.263
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,-170.00,169.00,-170.00,170.00,-1.00,56.49,56.66,7,7
  0.570,  0.747,  0.887,  0.899,  0.829,  0.662,  0.569
  0.644,  0.884,  1.038,  1.072,  1.004,  0.846,  0.607
  0.766,  1.098,  1.316,  1.340,  1.267,  1.050,  0.756
  0.797,  1.116,  1.336,  1.405,  1.300,  1.046,  0.745
  0.775,  1.084,  1.306,  1.345,  1.196,  1.017,  0.721
  0.680,  0.925,  1.156,  1.222,  1.131,  0.945,  0.644
  0.502,  0.604,  0.770,  0.874,  0.784,  0.506,  0.390
