RepRapFirmware height map file v2, min error 0.262, max error 1.063, mean 0.629, deviation 0.216
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,-170.00,169.00,-170.00,170.00,-1.00,56.49,56.66,7,7
  0.487,  0.515,  0.431,  0.452,  0.364,  0.460,  0.496
  0.471,  0.682,  0.750,  0.722,  0.629,  0.567,  0.397
  0.535,  0.853,  1.018,  0.994,  0.937,  0.736,  0.450
  0.489,  0.835,  0.936,  1.063,  0.952,  0.742,  0.415
  0.527,  0.820,  0.931,  0.954,  0.838,  0.644,  0.262
  0.549,  0.695,  0.803,  0.823,  0.754,  0.655,  0.485
  0.416,  0.401,  0.409,  0.343,  0.317,  0.315,  0.505
