RepRapFirmware height map file v2, min error 0.060, max error 0.964, mean 0.539, deviation 0.231
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,-170.00,169.00,-170.00,170.00,-1.00,56.49,56.66,7,7
  0.520,  0.465,  0.324,  0.271,  0.278,  0.381,  0.517
  0.420,  0.590,  0.626,  0.587,  0.542,  0.491,  0.348
  0.431,  0.768,  0.917,  0.892,  0.843,  0.650,  0.355
  0.398,  0.783,  0.917,  0.964,  0.876,  0.666,  0.293
  0.450,  0.738,  0.879,  0.877,  0.789,  0.601,  0.313
  0.524,  0.608,  0.656,  0.650,  0.599,  0.564,  0.466
  0.417,  0.252,  0.139,  0.078,  0.060,  0.182,  0.454
